"","Amp_name","Chr","Start","End","Color","Color2","L1_DNA_count","L2_DNA_count","L3_DNA_count","L4_DNA_count","L1_RNA_count","L2_RNA_count","L3_RNA_count","L4_RNA_count","DNA_count_mean","DNA_count_SD","RNA_count_mean","RNA_count_SD","Pass_DNA_count","L1_DNA_prop","L2_DNA_prop","L3_DNA_prop","L4_DNA_prop","L1_RNA_prop","L2_RNA_prop","L3_RNA_prop","L4_RNA_prop","DNA_prop_mean","DNA_prop_SD","RNA_prop_mean","RNA_prop_SD","Sign","L1_Activity","L2_Activity","L3_Activity","L4_Activity","Mean_act","Mean_act_SD","Maxi_counts","Maxi_prop","GC","GC_above_mean","Perfect_In_silico_specificity","Amp_name2","At_least_1_specific_in_sil_prod","MeanRatio_MoM","MeanRatio","MeanRatio_sd","MSD","Amp_Full_Name","Pass_MeanRatio_SD","Pass_prop_DNA_and_RNA","Passed_QC","Passed_QC_with_SD","Act_Rank_Clean","training","fit","lwr","upr","Residuals_Manual","Residuals_Z_scaled_to_lm","Pvalue"
"303_GWAS","303_GWAS","3",36821035,36821949,"STAR408","GWAS",65457,31707,57917,28762,32338,80380,1182,16839,45960.75,18457.3568778595,32684.75,34246.4993770653,TRUE,0.00436863254013157,0.0034736565985146,0.00445831182442777,0.00336290433431628,0.00260521682394282,0.00500757070213352,8.11117126417358e-05,0.00198750558510228,0.00391587632434756,0.00057751212695875,0.00242035120595509,0.00203201679427838,"Negative",0.596346064817884,1.44158484297925,0.0181933691127912,0.591008660228916,0.661783234284711,0.586398478555102,91028,0.00553188032747893,0.48,"TRUE",TRUE,"303_GWAS",TRUE,0.61808673346147,0.661783234284711,0.586398478555102,0.0753847557296091,"303_SCZ",TRUE,TRUE,TRUE,TRUE,97,TRUE,-8.39171604275385,-8.52412727251373,-8.25930481299396,-0.298851836422115,-0.385018951017086,0.649888312513443
"304_GWAS","304_GWAS","3",36822547,36823461,"STAR408","GWAS",91767,86105,98049,68684,45764,17009,52524,29781,86151.25,12625.3721364296,36269.5,15993.9758763521,TRUE,0.00612443680459373,0.00943255990529077,0.00754733174103224,0.00803010908995032,0.00368669499984856,0.00105990630026625,0.00358932669046889,0.00351474507317614,0.00778360938521677,0.00136485416797531,0.00296266826593996,0.00127046020422391,"Negative",0.601964738550864,0.112366771153157,0.475575582686389,0.437695806346497,0.406900724684227,0.208538399713026,152881,0.00929053156641553,0.47,"TRUE",TRUE,"304_GWAS",TRUE,0.380629103969026,0.406900724684227,0.208538399713026,0.198362324971201,"304_SCZ",TRUE,TRUE,TRUE,TRUE,52,TRUE,-7.33644649126053,-7.49490974182359,-7.17798324069747,-1.06244069861656,-1.3687712553368,0.914464605621696
"305_GWAS","305_GWAS","3",52803927,52804853,"STAR408","GWAS",92376,55545,78391,50928,40501,41259,1532,24590,69310,19509.6392073252,26970.5,18619.1632912617,TRUE,0.00616507856806988,0.00608493526734306,0.00603422615146256,0.00595428904984617,0.00326275491048524,0.00257054778841195,0.000105027322517461,0.00290217358634324,0.00605963225918041,8.85095632172069e-05,0.00221012590193947,0.0014315844127462,"Negative",0.52923168366153,0.422444557825898,0.0174052678638843,0.487408918520376,0.364122606967922,0.235283435463194,143918,0.00874587259992096,0.59,"TRUE",TRUE,"305_GWAS",TRUE,0.364729377528002,0.364122606967922,0.235283435463194,0.128839171504728,"305_SCZ",TRUE,TRUE,TRUE,TRUE,49,TRUE,-8.24805721369779,-8.50760011035551,-7.98851431704008,-0.573598514501422,-0.73898257076915,0.770041209532568
"306_GWAS","306_GWAS","3",52810634,52811552,"STAR408","GWAS",277,8525,7421,8703,6366,133,124,6975,6231.5,4009.96404805164,3399.5,3785.20122758795,TRUE,1.88293490390725e-05,0.000934237935003348,0.00057155936482299,0.00101784496371203,0.000513145381620179,8.62441350555745e-06,8.81824050311385e-06,0.000823489953023738,0.000635617903144359,0.000454533851348398,0.000338519497163147,0.00040134117964839,"Negative",27.2524228296665,0.00923149572761306,0.0154283895004412,0.80905244156292,7.02153378911436,13.4924879369861,6879,0.000418357246863998,0.56,"TRUE",TRUE,"306_GWAS",TRUE,0.532583326379754,7.02153378911436,13.4924879369861,-6.47095414787169,"306_SCZ",FALSE,TRUE,TRUE,FALSE,78,TRUE,-11.4271157657204,-11.7507750331768,-11.1034564982639,-0.101357685049392,-0.130581863047736,0.551946954474872
"307_GWAS","307_GWAS","3",52820769,52821683,"STAR408","GWAS",31914,11293,13456,9737,2669,6738,321,345,16600,10322.6022235998,2518.25,3021.03397034856,TRUE,0.00213013225724087,0.00123745210378081,0.00103608231899193,0.00113872792842636,0.000215348210733578,0.000420079548730397,2.22793123474508e-05,4.11071832872472e-05,0.00138559865210999,0.000503118445391478,0.000174703563774668,0.000185240840189104,"Negative",0.101096169029671,0.339471360101066,0.0215034191193686,0.0360992140976593,0.124542540586941,0.147403541737453,65437,0.00397677962329924,0.58,"TRUE",TRUE,"307_GWAS",TRUE,0.126085258172436,0.124542540586941,0.147403541737453,-0.0228610011505123,"307_SCZ",FALSE,TRUE,TRUE,FALSE,5,FALSE,-10.3720177277904,-10.666664255391,-10.0773712001899,-2.11078561369553,-2.71938252927151,0.996729803914642
"308_GWAS","308_GWAS","3",62078649,62079563,"STAR408","GWAS",39063,13967,17247,15534,71555,98888,35977,17619,21452.75,11816.3346368491,56009.75,36310.5121544253,TRUE,0.00260722251518994,0.00153036925960124,0.00132788124513186,0.00181644412421842,0.00576418670510588,0.00616051720368406,0.00245866498585851,0.00207955061683599,0.00182047928603536,0.000561485484671701,0.00411572987787111,0.00214401921310362,"Positive",2.21085337807692,4.02551029108445,1.85156993132648,1.14484700581185,2.30819515157492,1.22753577127426,25738,0.00156437124319571,0.37,"FALSE",TRUE,"308_GWAS",TRUE,2.26079467612858,2.30819515157492,1.22753577127426,1.08065938030066,"308_SCZ",TRUE,TRUE,TRUE,TRUE,262,TRUE,-9.01954358410374,-9.1365602907824,-8.90252687742508,1.09490759832952,1.4105992454871,0.0791814071173493
"311_GWAS","311_GWAS","3",180832982,180833896,"STAR408","GWAS",40405,7568,8713,6896,14301,19081,33334,14366,15895.5,16356.8757509903,20270.5,8991.99631153542,TRUE,0.00269678121237384,0.000829405579685417,0.000671006532476059,0.000806592045686109,0.00115231783252231,0.00118898049257297,0.00227806796613982,0.00169567563192606,0.00125094634255536,0.000966422269680799,0.00157876048079029,0.000528040996864034,"Positive",0.427293777943516,1.43353326972304,3.39500117492686,2.10227170103528,1.83952498090717,1.2446911624006,11363,0.000690838648823348,0.36,"FALSE",TRUE,"311_GWAS",TRUE,1.26205291712616,1.83952498090717,1.2446911624006,0.594833818506576,"311_SCZ",TRUE,TRUE,TRUE,TRUE,194,TRUE,-9.52585531003543,-9.65614670435627,-9.39556391571459,0.218863336921553,0.281967591052753,0.388984180498472
"312_GWAS","312_GWAS","3",181449365,181450264,"STAR408","GWAS",45463,33267,40614,40375,10146,783,426,10853,39929.75,5022.46747956951,5552,5722.02394262729,TRUE,0.00303432807553042,0.00364454319652502,0.00312647409849816,0.00472055797960405,0.000817628288288113,4.91158348372979e-05,2.94539953101685e-05,0.00128111896977157,0.00363147583753941,0.000774141002260352,0.000544329272051787,0.000613156942916275,"Negative",0.269459421636597,0.0134765407319437,0.00942083458305862,0.27139142773097,0.140937056170642,0.149531536273275,75448,0.00458512291389136,0.43,"TRUE",TRUE,"312_GWAS",TRUE,0.149892026383579,0.140937056170642,0.149531536273275,-0.00859448010263303,"312_SCZ",FALSE,TRUE,TRUE,FALSE,11,FALSE,-8.27609829372178,-8.38308996972854,-8.16910661771503,-2.56713446477766,-3.30730916892355,0.999529015664765
"313_GWAS","313_GWAS","4",23421551,23422450,"STAR408","GWAS",24675,6927,8475,8796,46192,48911,47752,23980,12218.25,8344.49245011343,41708.75,11871.5539947389,TRUE,0.00164703582734952,0.000759188714733699,0.000652687317382073,0.00102871741605094,0.00372117084219085,0.00304722525922807,0.00326325443239185,0.00283018965126944,0.00102190731887906,0.000445786385314578,0.00321546004627005,0.000380685317679661,"Positive",2.25931384150831,4.01379156471912,4.99972091610537,2.75118279044408,3.50600227819422,1.2400308928956,6685,0.000406568354807773,0.34,"FALSE",TRUE,"313_GWAS",TRUE,3.14652805285428,3.50600227819422,1.2400308928956,2.26597138529862,"313_SCZ",TRUE,TRUE,TRUE,TRUE,288,FALSE,-9.73257892873024,-9.88407753584539,-9.58108032161508,1.451819807435,1.87041895414328,0.0307128309487396
"314_GWAS","314_GWAS","4",102225069,102225997,"STAR408","GWAS",31774,6980,9777,5589,306,225,53,855,13530,12286.7208264315,359.75,346.609650760044,TRUE,0.00212078932310843,0.000764994477358412,0.000752904199955058,0.000653793172493041,2.50061185493642e-05,1.43555069863576e-05,3.96678821403808e-06,0.000101290473266977,0.00107312029322873,0.000700220321315786,3.61547217541843e-05,4.42652094713728e-05,"Negative",0.0117909489060954,0.0187655040804064,0.00526864933715985,0.154927395281197,0.0476881244012147,0.0717049469663222,6015,0.000365854139974417,0.35,"FALSE",TRUE,"314_GWAS",TRUE,0.0336912105588874,0.0476881244012147,0.0717049469663222,-0.0240168225651075,"314_SCZ",FALSE,TRUE,TRUE,FALSE,1,FALSE,-9.70598182442963,-9.84832037208081,-9.56364327677844,-5.04947457664809,-6.50537546619749,0.99999999996125
"315_GWAS","315_GWAS","4",169704947,169705861,"STAR408","GWAS",6767,3294,1202,3049,70,18519,85,1319,3578,2322.03890291844,4998.25,9032.81489440953,TRUE,0.000451941081321833,0.000361220118213279,9.28736561276054e-05,0.000356846624742165,5.99607464099579e-06,0.0011539709867446,6.15335825981871e-06,0.000156045466503437,0.000315720370101221,0.000154896025334567,0.000330541471537214,0.000553486640901601,"Positive",0.0132673812777952,3.1946476083684,0.0662551526060759,0.437290016729697,0.927865039745492,1.52291688776403,3957,0.000240794656202708,0.35,"FALSE",TRUE,"315_GWAS",TRUE,1.04694376049047,0.927865039745492,1.52291688776403,-0.595051848018534,"315_SCZ",FALSE,TRUE,TRUE,FALSE,169,TRUE,-11.504683822735,-11.7325817280572,-11.2767859174128,-0.058197265330886,-0.0749771201610144,0.529883541945634
"316_GWAS","316_GWAS","4",175939834,175940714,"STAR408","GWAS",298,4344,4496,5942,71,1186,56711,71,3770,2424.10945847473,14509.75,28139.0761442162,TRUE,2.02307891589397e-05,0.000476239943797216,0.000346417750747737,0.000695061728145032,6.07662567450583e-06,7.42205160629769e-05,0.0038754257148965,8.77341572950987e-06,0.000384487552962231,0.000282257045575784,0.000991124068090873,0.00192312587397816,"Positive",0.300365231764607,0.155846894049232,11.1871453080319,0.0126224986562333,2.91399498312549,5.51668438921446,3538,0.000215333080060655,0.32,"FALSE",TRUE,"316_GWAS",TRUE,2.57777933369987,2.91399498312549,5.51668438921446,-2.60268940608898,"316_SCZ",FALSE,TRUE,TRUE,FALSE,270,TRUE,-11.0791001136426,-11.2982855240803,-10.8599147032049,1.10045339818088,1.41774405030706,0.0781327521466944
"317_GWAS","317_GWAS","5",45364110,45365019,"STAR408","GWAS",13417,4392,12614,7401,495,1298,133,9913,9456,4302.30968976742,2959.75,4660.99441285512,TRUE,0.000895730452613105,0.000481497992966767,0.000971272322735055,0.000865630630967287,4.02302638827609e-05,8.11974994309076e-05,9.43321332848965e-06,0.00117019290588736,0.000803532849820554,0.000219240744530234,0.000325263470632379,0.000564052783947693,"Negative",0.0449133595552072,0.16863517733606,0.00971222293447648,1.35183860647323,0.393774841574743,0.642334926835591,4583,0.000278835101703724,0.37,"FALSE",TRUE,"317_GWAS",TRUE,0.404791752701856,0.393774841574743,0.642334926835591,-0.248560085260848,"317_SCZ",FALSE,TRUE,TRUE,FALSE,56,TRUE,-10.2218994844447,-10.3706192240532,-10.0731797448362,-1.36420408839348,-1.75754123974863,0.960587200510726
"319_GWAS","319_GWAS","5",61302260,61303179,"STAR408","GWAS",52872,39166,66951,41617,42368,64910,1980,52481,50151.5,12690.4586336875,40434.75,27243.6858418607,TRUE,0.00352876949686832,0.00429073553092468,0.00515367228307934,0.00486575782696884,0.00341314369004848,0.0040438748744381,0.00013563930315839,0.00619349150952883,0.00445973378446029,0.000716859139447998,0.00344653734429345,0.00250770348365186,"Negative",0.967233392001814,0.94246658767305,0.0263189616467707,1.27287294801252,0.802222972333539,0.538651137456343,90750,0.00551498696669733,0.43,"TRUE",TRUE,"319_GWAS",TRUE,0.772812349540397,0.802222972333539,0.538651137456343,0.263571834877196,"319_SCZ",TRUE,TRUE,TRUE,TRUE,125,TRUE,-7.97405284493556,-8.09161407570402,-7.85649161416711,-0.206583792280816,-0.26614751963159,0.604937200531604
"320_GWAS","320_GWAS","5",89450258,89451168,"STAR408","GWAS",932,3761,4936,3079,15061,7653,1394,3267,3177,1681.74175583926,6843.75,6073.74126191318,TRUE,6.25409337301678e-05,0.000412376554925373,0.000380285207224014,0.000360353867432136,0.00121353661798994,0.000477079011066616,9.55977391950325e-05,0.000385922032935818,0.000303889140827923,0.000162319746588985,0.000543033850296851,0.000475677481414449,"Positive",19.4038775184542,1.1569013935648,0.251384322553254,1.07095293769394,5.47077904306655,9.29769370159004,4555,0.000277133612128599,0.34,"FALSE",TRUE,"320_GWAS",TRUE,1.78694720323799,5.47077904306655,9.29769370159004,-3.82691465852349,"320_SCZ",FALSE,TRUE,TRUE,FALSE,248,TRUE,-11.5155416063082,-11.7479019424671,-11.2831812701493,0.668871358735455,0.8617251678586,0.194419386299148
"33_GWAS","33_GWAS","4",46237811,46238703,"STAR408","GWAS",18909,3092,3770,5865,161,4550,90,638,7909,7427.71265823694,1359.75,2140.7074181214,TRUE,0.00126224041158027,0.00033909249462475,0.000290536447561879,0.000686059805240774,1.3326218690409e-05,0.000283779195078323,6.49500982947193e-06,7.56830734128568e-05,0.000644482289751919,0.00044791903027614,9.48208742527651e-05,0.000129761755590199,"Negative",0.010557591539733,0.83687843162781,0.0223552324810766,0.110315562629843,0.245026704569616,0.397070064359588,2663,0.00016216153083799,0.34,"FALSE",TRUE,"33_GWAS",TRUE,0.147127199242767,0.245026704569616,0.397070064359588,-0.152043359789972,"33_EPIL",FALSE,TRUE,TRUE,FALSE,10,FALSE,-10.410294036406,-10.5846416499389,-10.2359464228731,-2.95414174319142,-3.80590117409491,0.999929355602698
"331_GWAS","331_GWAS","7",1977396,1978280,"STAR408","GWAS",5158,8596,2519,7118,15195,21734,146,4088,5847.75,2628.22784083369,10290.75,9939.64618334073,TRUE,0.000344564074042486,0.000942015466066642,0.000194245111080463,0.000832545641591894,0.00122433045648028,0.00135424778610083,1.0321507409588e-05,0.000482805329158089,0.000578342573195372,0.000364719261926602,0.000767926269787196,0.000634385957412297,"Positive",3.55327368322595,1.43760674307764,0.053136510629153,0.579914547669635,1.40598287115059,1.5410429424185,8354,0.000507989286982205,0.61,"TRUE",TRUE,"331_GWAS",TRUE,1.3278051891362,1.40598287115059,1.5410429424185,-0.135060071267911,"331_SCZ",FALSE,TRUE,TRUE,FALSE,202,TRUE,-11.7924135574488,-12.1905879386118,-11.3942391762858,1.44566897931628,1.86249467494691,0.0312666976721054
"332_GWAS","332_GWAS","7",72285863,72286783,"STAR408","GWAS",86311,43511,63290,46229,54736,106630,83614,86989,59835.25,19702.0456869331,82992.25,21397.1919711442,TRUE,0.00576032931440348,0.00476669852346011,0.00487187965089832,0.00540493793650705,0.00440939887250059,0.00664280117899226,0.00571371615057263,0.0102656581185887,0.00520096135631724,0.000465967786669861,0.00675789358016354,0.0025115328794867,"Positive",0.765476873253594,1.39358533926545,1.17279501137084,1.89931100767142,1.30779205789032,0.472435222062523,107825,0.00655259177009963,0.43,"TRUE",TRUE,"332_GWAS",TRUE,1.29935469948363,1.30779205789032,0.472435222062523,0.835356835827801,"332_SCZ",TRUE,TRUE,TRUE,TRUE,199,TRUE,-7.74800839202443,-7.87564298573472,-7.62037379831414,0.538797739222571,0.694147785235094,0.243794766926902
"333_GWAS","333_GWAS","7",86797848,86798747,"STAR408","GWAS",81467,48431,79247,48532,57469,77861,28388,20959,64419.25,18425.6777419448,46169.25,26355.1444993825,TRUE,0.00543706379342079,0.00530564856333913,0.00610011374860731,0.00567417726700715,0.00462954484708352,0.00485065087084943,0.00194010623343885,0.00247369216297775,0.00562925084309359,0.000348991192285569,0.00347349852858739,0.00148142908074611,"Negative",0.851478853841219,0.914242775966424,0.318044271532115,0.435956094879372,0.629930499054783,0.297106172215021,103607,0.00629627451910397,0.51,"TRUE",TRUE,"333_GWAS",TRUE,0.617044545607512,0.629930499054783,0.297106172215021,0.332824326839762,"333_SCZ",TRUE,TRUE,TRUE,TRUE,96,TRUE,-7.99401915020818,-8.16087115433509,-7.82716714608126,-0.17537564826443,-0.225941218689181,0.589376430626701
"335_GWAS","335_GWAS","7",110408568,110409458,"STAR408","GWAS",3435,7587,12354,6162,15291,146,126,398,7384.5,3734.07699438563,3990.25,7534.85007039512,TRUE,0.000229579248969574,0.000831486890815031,0.000951259734817255,0.000720781507871486,0.00123206335569725,9.43424193219226e-06,8.95490113097514e-06,4.73615251871015e-05,0.000683276845618337,0.000316769714091163,0.000324453505986879,0.00060534070613344,"Negative",5.36661462752902,0.011346230513562,0.00941372876745955,0.0657085741932574,1.36327079025082,2.66902345076264,8779,0.000533815468033214,0.38,"FALSE",TRUE,"335_GWAS",TRUE,0.474849262151218,1.36327079025082,2.66902345076264,-1.30575266051181,"335_SCZ",FALSE,TRUE,TRUE,FALSE,71,TRUE,-10.5055333811401,-10.6654787896948,-10.3455879725854,-1.08416724279808,-1.39676215326852,0.918757446585427
"336_GWAS","336_GWAS","7",111258107,111259001,"STAR408","GWAS",14314,12411,20206,15664,20668,942,44206,5715,15648.75,3318.29990356508,17882.75,19456.911871706,TRUE,0.000955591966304575,0.00135992083235494,0.00155563988993482,0.00183164217587496,0.00166518626288071,5.90206594399851e-05,0.00302095513919379,0.000674801824838522,0.00142569871611733,0.000368330416603006,0.00135499097158825,0.00129278176191387,"Negative",1.7425703873592,0.0434000700892127,1.94193730743196,0.368413565556917,1.02408033260932,0.957483171604689,19186,0.00116622268261639,0.37,"FALSE",TRUE,"336_GWAS",TRUE,0.950404848002082,1.02408033260932,0.957483171604689,0.0665971610046353,"336_SCZ",TRUE,TRUE,TRUE,TRUE,156,TRUE,-9.37890762730063,-9.49911729400638,-9.25869796059488,-0.148593418541166,-0.191436943535974,0.575908360750384
"337_GWAS","337_GWAS","7",131882035,131882954,"STAR408","GWAS",15639,20022,29220,17106,59559,52421,49995,27029,20496.75,6094.13375714711,47251,14079.2351117997,TRUE,0.00104401616434381,0.00219365025380194,0.00224946091874656,0.0020002236411729,0.0047978965071195,0.00326587893441947,0.00341651932653829,0.00318999132018748,0.0018718377445163,0.000562119222202327,0.00366757152206618,0.000759408006478723,"Positive",4.59561515518783,1.48878743489724,1.51881692989893,1.59481732668499,2.29950921166725,1.53138754019267,30141,0.00183193047888416,0.47,"TRUE",TRUE,"337_GWAS",TRUE,1.9593426475188,2.29950921166725,1.53138754019267,0.768121671474575,"337_SCZ",TRUE,TRUE,TRUE,TRUE,255,TRUE,-9.43157877558225,-9.56748906502265,-9.29566848614185,1.34061959138572,1.72715669064595,0.0420697632838232
"339_GWAS","339_GWAS","8",4322853,4323790,"STAR408","GWAS",32004,14296,24422,14059,17122,18521,462,4298,21195.25,8674.99676753062,10100.75,9069.65583231617,TRUE,0.00213613842918316,0.00156640880495087,0.00188015170017116,0.00164400469196151,0.00137955229805412,0.00115409557573332,3.19138866116717e-05,0.000507586683855625,0.00180667590656667,0.00025699186124247,0.000768287111063683,0.000614465496366153,"Negative",0.645815963613204,0.736778018666407,0.016974101934842,0.308750143072894,0.427079556821837,0.3296195216767,23608,0.00143493650051653,0.41,"FALSE",TRUE,"339_GWAS",TRUE,0.425248993619283,0.427079556821837,0.3296195216767,0.0974600351451371,"339_SCZ",TRUE,TRUE,TRUE,TRUE,59,TRUE,-9.21190786655248,-9.31316699506745,-9.11064873803752,-1.13415896207436,-1.46116784521851,0.928015307509146
"34_GWAS","34_GWAS","6",52970635,52971541,"STAR408","GWAS",142209,121914,159288,94405,48185,35579,2354,18988,129454,27916.7905390287,26276.5,19932.6124479457,TRUE,0.00949069597251469,0.0133551741284671,0.0122609889391021,0.0110371020642418,0.00388170905197635,0.0022167150604669,0.000161194840568451,0.00224110144817373,0.0115359902760814,0.00166003726728025,0.00212518010029636,0.00152364130362603,"Negative",0.409001517193037,0.165981741544041,0.0131469689246988,0.203051619449502,0.19779546177782,0.163036605036586,178847,0.0108684200774049,0.5,"TRUE",TRUE,"34_GWAS",TRUE,0.184221731245967,0.19779546177782,0.163036605036586,0.0347588567412334,"34_EPIL",TRUE,TRUE,TRUE,TRUE,17,FALSE,-6.89388844987296,-7.09082321614464,-6.69695368360128,-1.98431072587086,-2.55644149058411,0.994712557325217
"340_GWAS","340_GWAS","8",27584143,27585074,"STAR408","GWAS",11691,14456,25502,13916,33931,47924,33065,10244,16391.25,6190.58884517459,31291,15596.4694081706,TRUE,0.000780545421808784,0.00158393563551604,0.00196328091152202,0.00162728683513932,0.00273353462032431,0.00298574059329818,0.00225968711169248,0.00120925304114871,0.00148876220099654,0.000501659270110855,0.00229705384161592,0.000785177637253043,"Positive",3.50208270261812,1.88501383916742,1.15097493101009,0.743109951507219,1.82029535607571,1.21667790701693,57093,0.00346973572991191,0.56,"TRUE",TRUE,"340_GWAS",TRUE,1.54292864238381,1.82029535607571,1.21667790701693,0.603617449058787,"340_SCZ",TRUE,TRUE,TRUE,TRUE,231,TRUE,-10.1758537862042,-10.4382159566514,-9.91349161575696,1.4098541745931,1.81635348769343,0.0346580826114819
